"year","flights","origin_iso","destination_iso","originregion_name","destinationregion_name","origin_name","destination_name","ftype"
2007,356,"EE","PL","Other Europe","ESRA East","Estonia","Poland","internal"
2007,1165,"CZ","NO","ESRA East","ESRA North-West","Czech Republic","Norway","internal"
2007,391,"AL","GB","ESRA East","ESRA North-West","Albania","United Kingdom","internal"
2007,1765,"HU","PL","ESRA East","ESRA East","Hungary","Poland","internal"
2007,1189,"UA","CZ","ESRA East","ESRA East","Ukraine","Czech Republic","internal"
2007,9323,"RS","RS","ESRA East","ESRA East","Serbia","Serbia","internal"
2007,3701,"PL","DK","ESRA East","ESRA North-West","Poland","Denmark","internal"
2007,89,"RS","MT","ESRA East","ESRA Mediterranean","Serbia","Malta","internal"
2007,2443,"PL","BE","ESRA East","ESRA North-West","Poland","Belgium","internal"
2007,2651,"FR","LU","ESRA North-West","ESRA North-West","France","Luxembourg","internal"
2007,806,"NO","CH","ESRA North-West","ESRA North-West","Norway","Switzerland","internal"
2007,2646,"RS","AT","ESRA East","ESRA North-West","Serbia","Austria","internal"
2007,1865,"AT","HU","ESRA North-West","ESRA East","Austria","Hungary","internal"
2007,193,"MD","UA","ESRA East","ESRA East","Moldova, Republic of","Ukraine","internal"
2007,549,"MK","IT","ESRA East","ESRA Mediterranean","Macedonia, the former Yugoslav Republic of","Italy","internal"
2007,90,"HU","MT","ESRA East","ESRA Mediterranean","Hungary","Malta","internal"
2007,722,"CZ","LV","ESRA East","Other Europe","Czech Republic","Latvia","internal"
2007,964,"FI","GR","ESRA North-West","ESRA Mediterranean","Finland","Greece","internal"
2007,2577,"BE","PL","ESRA North-West","ESRA East","Belgium","Poland","internal"
2007,2558,"CZ","BE","ESRA East","ESRA North-West","Czech Republic","Belgium","internal"
2007,995,"DK","EE","ESRA North-West","Other Europe","Denmark","Estonia","internal"
2007,2534,"AT","BG","ESRA North-West","ESRA East","Austria","Bulgaria","internal"
2007,541,"RS","BA","ESRA East","ESRA East","Serbia","Bosnia and Herzegovina","internal"
2007,670,"CZ","SI","ESRA East","ESRA East","Czech Republic","Slovenia","internal"
2007,761,"AT","AL","ESRA North-West","ESRA East","Austria","Albania","internal"
2007,3151,"CZ","GR","ESRA East","ESRA Mediterranean","Czech Republic","Greece","internal"
2007,956,"GR","FI","ESRA Mediterranean","ESRA North-West","Greece","Finland","internal"
2007,6377,"UA","TR","ESRA East","ESRA Mediterranean","Ukraine","Turkey","internal"
2007,853,"RO","BE","ESRA East","ESRA North-West","Romania","Belgium","internal"
2007,4997,"BG","BG","ESRA East","ESRA East","Bulgaria","Bulgaria","internal"
2007,510,"LT","IT","Other Europe","ESRA Mediterranean","Lithuania","Italy","internal"
2007,1778,"SE","EE","ESRA North-West","Other Europe","Sweden","Estonia","internal"
2007,742,"BG","RO","ESRA East","ESRA East","Bulgaria","Romania","internal"
2007,168,"AT","EE","ESRA North-West","Other Europe","Austria","Estonia","internal"
2007,2072,"SE","GR","ESRA North-West","ESRA Mediterranean","Sweden","Greece","internal"
2007,616,"ES","GI","ESRA Mediterranean","Other Europe","Spain","Gibraltar","internal"
2007,314,"BG","UA","ESRA East","ESRA East","Bulgaria","Ukraine","internal"
2007,1085,"UA","GB","ESRA East","ESRA North-West","Ukraine","United Kingdom","internal"
2007,415,"UA","LT","ESRA East","Other Europe","Ukraine","Lithuania","internal"
2007,329,"RO","DK","ESRA East","ESRA North-West","Romania","Denmark","internal"
2007,632,"HU","AL","ESRA East","ESRA East","Hungary","Albania","internal"
2007,921,"TR","MD","ESRA Mediterranean","ESRA East","Turkey","Moldova, Republic of","internal"
2007,1506,"ES","HU","ESRA Mediterranean","ESRA East","Spain","Hungary","internal"
2007,212,"GB","AM","ESRA North-West","Other Europe","United Kingdom","Armenia","internal"
2007,600,"DE","AL","ESRA North-West","ESRA East","Germany","Albania","internal"
2007,605,"BG","BE","ESRA East","ESRA North-West","Bulgaria","Belgium","internal"
2007,830,"BA","AT","ESRA East","ESRA North-West","Bosnia and Herzegovina","Austria","internal"
2007,606,"BE","BG","ESRA North-West","ESRA East","Belgium","Bulgaria","internal"
2007,2107,"GR","PL","ESRA Mediterranean","ESRA East","Greece","Poland","internal"
2007,666,"GR","SK","ESRA Mediterranean","ESRA East","Greece","Slovakia","internal"
2007,316,"AL","SI","ESRA East","ESRA East","Albania","Slovenia","internal"
2007,245,"RS","UA","ESRA East","ESRA East","Serbia","Ukraine","internal"
2007,358,"BE","LV","ESRA North-West","Other Europe","Belgium","Latvia","internal"
2007,214,"FR","LT","ESRA North-West","Other Europe","France","Lithuania","internal"
2007,340,"MK","DE","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Germany","internal"
2007,251,"NL","RS","ESRA North-West","ESRA East","Netherlands","Serbia","internal"
2007,297,"UA","EE","ESRA East","Other Europe","Ukraine","Estonia","internal"
2007,374,"UA","LU","ESRA East","ESRA North-West","Ukraine","Luxembourg","internal"
2007,443,"BA","SI","ESRA East","ESRA East","Bosnia and Herzegovina","Slovenia","internal"
2007,43,"PT","BG","ESRA Mediterranean","ESRA East","Portugal","Bulgaria","internal"
2007,68,"LU","FI","ESRA North-West","ESRA North-West","Luxembourg","Finland","internal"
2007,105,"IE","EE","ESRA North-West","Other Europe","Ireland","Estonia","internal"
2007,152,"SI","ES","ESRA East","ESRA Mediterranean","Slovenia","Spain","internal"
2007,218,"HR","GR","ESRA East","ESRA Mediterranean","Croatia","Greece","internal"
2007,3,"DK","GI","ESRA North-West","Other Europe","Denmark","Gibraltar","internal"
2007,6,"GI","DK","Other Europe","ESRA North-West","Gibraltar","Denmark","internal"
2007,169,"TR","LU","ESRA Mediterranean","ESRA North-West","Turkey","Luxembourg","internal"
2007,62,"RS","PL","ESRA East","ESRA East","Serbia","Poland","internal"
2007,38,"IE","RO","ESRA North-West","ESRA East","Ireland","Romania","internal"
2007,7,"MK","AL","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Albania","internal"
2007,155,"HR","UA","ESRA East","ESRA East","Croatia","Ukraine","internal"
2007,29,"MK","FR","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","France","internal"
2007,334,"MT","ES","ESRA Mediterranean","ESRA Mediterranean","Malta","Spain","internal"
2007,7,"RS","EE","ESRA East","Other Europe","Serbia","Estonia","internal"
2007,159,"GE","GB","Other Europe","ESRA North-West","Georgia","United Kingdom","internal"
2007,15,"LT","RO","Other Europe","ESRA East","Lithuania","Romania","internal"
2007,44,"GR","MK","ESRA Mediterranean","ESRA East","Greece","Macedonia, the former Yugoslav Republic of","internal"
2007,3,"MD","NO","ESRA East","ESRA North-West","Moldova, Republic of","Norway","internal"
2007,236,"LT","GR","Other Europe","ESRA Mediterranean","Lithuania","Greece","internal"
2007,35,"FI","HR","ESRA North-West","ESRA East","Finland","Croatia","internal"
2007,8,"MD","SK","ESRA East","ESRA East","Moldova, Republic of","Slovakia","internal"
2007,6,"RS","LV","ESRA East","Other Europe","Serbia","Latvia","internal"
2007,75,"BG","AM","ESRA East","Other Europe","Bulgaria","Armenia","internal"
2007,14,"AM","IT","Other Europe","ESRA Mediterranean","Armenia","Italy","internal"
2007,4,"EE","MK","Other Europe","ESRA East","Estonia","Macedonia, the former Yugoslav Republic of","internal"
2007,29,"SI","MT","ESRA East","ESRA Mediterranean","Slovenia","Malta","internal"
2007,29,"MT","SI","ESRA Mediterranean","ESRA East","Malta","Slovenia","internal"
2007,32,"GR","MD","ESRA Mediterranean","ESRA East","Greece","Moldova, Republic of","internal"
2007,515,"BG","NO","ESRA East","ESRA North-West","Bulgaria","Norway","internal"
2007,1,"EE","MD","Other Europe","ESRA East","Estonia","Moldova, Republic of","internal"
2007,123,"CY","FI","ESRA Mediterranean","ESRA North-West","Cyprus","Finland","internal"
2007,26,"UA","MT","ESRA East","ESRA Mediterranean","Ukraine","Malta","internal"
2007,9,"BA","BG","ESRA East","ESRA East","Bosnia and Herzegovina","Bulgaria","internal"
2007,8,"LV","RO","Other Europe","ESRA East","Latvia","Romania","internal"
2007,45,"MD","LT","ESRA East","Other Europe","Moldova, Republic of","Lithuania","internal"
2007,43,"LT","MD","Other Europe","ESRA East","Lithuania","Moldova, Republic of","internal"
2007,1,"MD","NL","ESRA East","ESRA North-West","Moldova, Republic of","Netherlands","internal"
2007,7,"CZ","AL","ESRA East","ESRA East","Czech Republic","Albania","internal"
2007,6,"MD","PL","ESRA East","ESRA East","Moldova, Republic of","Poland","internal"
2007,3,"SJ","SE","ESRA North-West","ESRA North-West","Svalbard and Jan Mayen","Sweden","internal"
2007,12,"PT","RS","ESRA Mediterranean","ESRA East","Portugal","Serbia","internal"
2007,6,"BE","GE","ESRA North-West","Other Europe","Belgium","Georgia","internal"
2007,27,"BA","FR","ESRA East","ESRA North-West","Bosnia and Herzegovina","France","internal"
2007,36,"LU","HR","ESRA North-West","ESRA East","Luxembourg","Croatia","internal"
2007,5,"HU","EE","ESRA East","Other Europe","Hungary","Estonia","internal"
2007,6,"IE","GE","ESRA North-West","Other Europe","Ireland","Georgia","internal"
2007,1,"FO","BE","ESRA North-West","ESRA North-West","Faroe Islands","Belgium","internal"
2007,31,"NO","RO","ESRA North-West","ESRA East","Norway","Romania","internal"
2007,3,"EE","SI","Other Europe","ESRA East","Estonia","Slovenia","internal"
2007,19,"EE","PT","Other Europe","ESRA Mediterranean","Estonia","Portugal","internal"
2007,9,"IT","GE","ESRA Mediterranean","Other Europe","Italy","Georgia","internal"
2007,34,"LV","BG","Other Europe","ESRA East","Latvia","Bulgaria","internal"
2007,2,"FO","FR","ESRA North-West","ESRA North-West","Faroe Islands","France","internal"
2007,3,"DK","BA","ESRA North-West","ESRA East","Denmark","Bosnia and Herzegovina","internal"
2007,21,"HR","LV","ESRA East","Other Europe","Croatia","Latvia","internal"
2007,3,"SE","MK","ESRA North-West","ESRA East","Sweden","Macedonia, the former Yugoslav Republic of","internal"
2007,3,"LV","SI","Other Europe","ESRA East","Latvia","Slovenia","internal"
2007,1,"IE","AM","ESRA North-West","Other Europe","Ireland","Armenia","internal"
2007,1,"AM","IE","Other Europe","ESRA North-West","Armenia","Ireland","internal"
2007,2,"RO","AL","ESRA East","ESRA East","Romania","Albania","internal"
2007,4,"CY","AM","ESRA Mediterranean","Other Europe","Cyprus","Armenia","internal"
2007,5,"AM","HR","Other Europe","ESRA East","Armenia","Croatia","internal"
2007,1,"MK","NO","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Norway","internal"
2007,8,"RO","LV","ESRA East","Other Europe","Romania","Latvia","internal"
2007,5,"GE","DK","Other Europe","ESRA North-West","Georgia","Denmark","internal"
2007,1,"MD","EE","ESRA East","Other Europe","Moldova, Republic of","Estonia","internal"
2007,3,"GE","RS","Other Europe","ESRA East","Georgia","Serbia","internal"
2007,1,"MD","BA","ESRA East","ESRA East","Moldova, Republic of","Bosnia and Herzegovina","internal"
2007,1,"NO","AM","ESRA North-West","Other Europe","Norway","Armenia","internal"
2007,2,"SK","GE","ESRA East","Other Europe","Slovakia","Georgia","internal"
2007,1,"FI","GE","ESRA North-West","Other Europe","Finland","Georgia","internal"
2007,1,"AM","PL","Other Europe","ESRA East","Armenia","Poland","internal"
2007,1,"AL","PL","ESRA East","ESRA East","Albania","Poland","internal"
2007,1,"CY","GI","ESRA Mediterranean","Other Europe","Cyprus","Gibraltar","internal"
2008,55781,"FR","IT","ESRA North-West","ESRA Mediterranean","France","Italy","internal"
2008,15168,"DK","SE","ESRA North-West","ESRA North-West","Denmark","Sweden","internal"
2008,27068,"NL","DE","ESRA North-West","ESRA North-West","Netherlands","Germany","internal"
2008,76096,"DE","GB","ESRA North-West","ESRA North-West","Germany","United Kingdom","internal"
2008,5742,"FR","PL","ESRA North-West","ESRA East","France","Poland","internal"
2008,2225,"FI","NL","ESRA North-West","ESRA North-West","Finland","Netherlands","internal"
2008,17640,"GR","DE","ESRA Mediterranean","ESRA North-West","Greece","Germany","internal"
2008,9756,"FI","DE","ESRA North-West","ESRA North-West","Finland","Germany","internal"
2008,13406,"CZ","DE","ESRA East","ESRA North-West","Czech Republic","Germany","internal"
2008,16307,"FR","BE","ESRA North-West","ESRA North-West","France","Belgium","internal"
2008,18463,"ES","NL","ESRA Mediterranean","ESRA North-West","Spain","Netherlands","internal"
2008,46324,"ES","IT","ESRA Mediterranean","ESRA Mediterranean","Spain","Italy","internal"
2008,14287,"BE","IT","ESRA North-West","ESRA Mediterranean","Belgium","Italy","internal"
2008,11904,"AT","IT","ESRA North-West","ESRA Mediterranean","Austria","Italy","internal"
2008,2189,"SE","LV","ESRA North-West","Other Europe","Sweden","Latvia","internal"
2008,4367,"FI","GB","ESRA North-West","ESRA North-West","Finland","United Kingdom","internal"
2008,4262,"BE","PT","ESRA North-West","ESRA Mediterranean","Belgium","Portugal","internal"
2008,26835,"DE","PL","ESRA North-West","ESRA East","Germany","Poland","internal"
2008,11215,"DE","HU","ESRA North-West","ESRA East","Germany","Hungary","internal"
2008,14299,"IT","BE","ESRA Mediterranean","ESRA North-West","Italy","Belgium","internal"
2008,11859,"SE","GB","ESRA North-West","ESRA North-West","Sweden","United Kingdom","internal"
2008,55759,"IT","FR","ESRA Mediterranean","ESRA North-West","Italy","France","internal"
2008,8640,"AT","GB","ESRA North-West","ESRA North-West","Austria","United Kingdom","internal"
2008,3462,"CH","DK","ESRA North-West","ESRA North-West","Switzerland","Denmark","internal"
2008,28457,"CH","FR","ESRA North-West","ESRA North-West","Switzerland","France","internal"
2008,4005,"IT","DK","ESRA Mediterranean","ESRA North-West","Italy","Denmark","internal"
2008,2665,"CH","CZ","ESRA North-West","ESRA East","Switzerland","Czech Republic","internal"
2008,13425,"IT","NL","ESRA Mediterranean","ESRA North-West","Italy","Netherlands","internal"
2008,4121,"AT","NL","ESRA North-West","ESRA North-West","Austria","Netherlands","internal"
2008,1512,"TR","NO","ESRA Mediterranean","ESRA North-West","Turkey","Norway","internal"
2008,11676,"HR","HR","ESRA East","ESRA East","Croatia","Croatia","internal"
2008,6130,"BE","CH","ESRA North-West","ESRA North-West","Belgium","Switzerland","internal"
2008,2857,"ES","FI","ESRA Mediterranean","ESRA North-West","Spain","Finland","internal"
2008,3937,"BE","AT","ESRA North-West","ESRA North-West","Belgium","Austria","internal"
2008,5494,"NL","DK","ESRA North-West","ESRA North-West","Netherlands","Denmark","internal"
2008,2225,"IE","PT","ESRA North-West","ESRA Mediterranean","Ireland","Portugal","internal"
2008,76788,"GB","DE","ESRA North-West","ESRA North-West","United Kingdom","Germany","internal"
2008,23380,"PT","ES","ESRA Mediterranean","ESRA Mediterranean","Portugal","Spain","internal"
2008,15440,"GB","GR","ESRA North-West","ESRA Mediterranean","United Kingdom","Greece","internal"
2008,2650,"CZ","BE","ESRA East","ESRA North-West","Czech Republic","Belgium","internal"
2008,14521,"DK","GB","ESRA North-West","ESRA North-West","Denmark","United Kingdom","internal"
2008,11789,"IT","AT","ESRA Mediterranean","ESRA North-West","Italy","Austria","internal"
2008,10042,"IT","RO","ESRA Mediterranean","ESRA East","Italy","Romania","internal"
2008,5126,"IT","PL","ESRA Mediterranean","ESRA East","Italy","Poland","internal"
2008,2688,"IT","RS","ESRA Mediterranean","ESRA East","Italy","Serbia","internal"
2008,726,"CH","RO","ESRA North-West","ESRA East","Switzerland","Romania","internal"
2008,3910,"ES","CZ","ESRA Mediterranean","ESRA East","Spain","Czech Republic","internal"
2008,2086,"CZ","HU","ESRA East","ESRA East","Czech Republic","Hungary","internal"
2008,237,"PT","HU","ESRA Mediterranean","ESRA East","Portugal","Hungary","internal"
2008,1710,"GB","LV","ESRA North-West","Other Europe","United Kingdom","Latvia","internal"
2008,7006,"DE","IE","ESRA North-West","ESRA North-West","Germany","Ireland","internal"
2008,2832,"ES","PL","ESRA Mediterranean","ESRA East","Spain","Poland","internal"
2008,2036,"DE","LT","ESRA North-West","Other Europe","Germany","Lithuania","internal"
2008,738,"UA","LT","ESRA East","Other Europe","Ukraine","Lithuania","internal"
2008,20723,"NO","DK","ESRA North-West","ESRA North-West","Norway","Denmark","internal"
2008,2052,"SE","EE","ESRA North-West","Other Europe","Sweden","Estonia","internal"
2008,14541,"GB","DK","ESRA North-West","ESRA North-West","United Kingdom","Denmark","internal"
2008,580,"MD","IT","ESRA East","ESRA Mediterranean","Moldova, Republic of","Italy","internal"
2008,710,"SI","MK","ESRA East","ESRA East","Slovenia","Macedonia, the former Yugoslav Republic of","internal"
2008,1840,"FR","SI","ESRA North-West","ESRA East","France","Slovenia","internal"
2008,229,"GI","ES","Other Europe","ESRA Mediterranean","Gibraltar","Spain","internal"
2008,1138,"LU","AT","ESRA North-West","ESRA North-West","Luxembourg","Austria","internal"
2008,507,"FR","LV","ESRA North-West","Other Europe","France","Latvia","internal"
2008,337,"MT","NL","ESRA Mediterranean","ESRA North-West","Malta","Netherlands","internal"
2008,1590,"GR","HU","ESRA Mediterranean","ESRA East","Greece","Hungary","internal"
2008,4120,"DK","BE","ESRA North-West","ESRA North-West","Denmark","Belgium","internal"
